Date/Time,Latitude,Longitude,Temperature,Humidity,Pressure,Compass,MagX,MagY,MagZ,Pitch,Roll,Yaw,AccelX,AccelY,AccelZ,R,G,B,C,Motion
2022-02-01 03:21:17.832640,44.794,-122.784,34.6,30.6,1013.5,3.6,43.4,9.3,25.2,29.0,21.0,4.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:21:22.944384,44.632,-122.401,34.7,30.3,1013.5,3.7,43.1,9.1,25.4,29.0,21.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:21:28.056211,44.467,-122.02,34.7,30.3,1013.5,3.7,43.1,8.9,25.3,29.0,21.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:21:33.168414,44.302,-121.642,34.7,30.6,1013.5,3.8,43.3,8.7,26.0,29.0,22.0,4.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:21:38.280313,44.134,-121.265,34.7,30.5,1013.5,3.8,43.0,8.6,26.4,29.0,22.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:21:43.391780,43.966,-120.891,34.7,30.4,1013.5,3.9,42.8,8.7,26.1,29.0,22.0,4.0,0.0,0.0,0.1,0,0,0,0,0
2022-02-01 03:21:48.504467,43.796,-120.519,34.7,30.1,1013.5,4.0,42.7,8.8,26.2,29.0,22.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:21:53.616651,43.625,-120.15,34.8,30.5,1013.5,4.0,42.7,9.0,26.1,29.0,22.0,4.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:21:58.736960,43.452,-119.782,34.7,30.4,1013.5,4.1,42.7,9.0,25.6,29.0,22.0,4.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:22:03.852954,43.278,-119.416,34.7,30.4,1013.5,4.1,42.6,9.3,26.0,29.0,22.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:22:08.961199,43.103,-119.053,34.7,30.2,1013.5,4.1,42.7,9.4,26.1,29.0,22.0,4.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:22:14.077082,42.927,-118.692,34.7,30.4,1013.5,4.2,42.7,9.0,25.9,29.0,22.0,4.0,0.0,0.0,0.1,0,0,0,0,0
2022-02-01 03:22:19.192898,42.749,-118.333,34.6,30.3,1013.6,4.2,42.7,8.8,26.6,29.0,22.0,4.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:22:24.317288,42.569,-117.976,34.7,30.2,1013.5,4.3,42.6,8.8,26.5,29.0,22.0,4.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:22:29.432299,42.389,-117.622,34.6,30.4,1013.5,4.4,42.7,8.9,26.7,29.0,22.0,4.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:22:34.544593,42.208,-117.269,34.7,30.3,1013.5,4.4,42.6,9.0,26.6,29.0,22.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:22:39.655825,42.025,-116.919,34.7,30.5,1013.5,4.4,42.3,9.0,26.4,29.0,22.0,4.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:22:44.768586,41.841,-116.571,34.6,30.4,1013.5,4.5,42.0,9.1,26.5,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:22:49.880293,41.656,-116.226,34.7,30.5,1013.5,4.5,42.1,8.8,26.6,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:22:54.993037,41.47,-115.882,34.7,30.6,1013.5,4.6,42.4,8.6,26.2,29.0,22.0,5.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:23:00.108336,41.282,-115.54,34.7,30.4,1013.6,4.6,42.6,8.5,26.4,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:05.219952,41.094,-115.201,34.7,30.3,1013.5,4.7,42.5,8.6,26.8,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:10.331812,40.904,-114.863,34.7,30.3,1013.5,4.7,42.4,8.6,26.7,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:23:15.443916,40.714,-114.528,34.7,30.4,1013.5,4.8,42.5,8.4,26.1,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:20.555963,40.522,-114.194,34.7,30.3,1013.6,4.8,42.1,8.5,26.4,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:25.667471,40.329,-113.863,34.7,30.3,1013.5,4.9,42.0,8.6,26.3,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:23:30.779176,40.135,-113.534,34.6,30.3,1013.6,4.9,42.3,8.8,26.5,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:35.891196,39.94,-113.206,34.7,30.6,1013.6,5.0,42.4,8.7,26.4,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:41.002839,39.744,-112.881,34.7,30.6,1013.6,5.0,42.4,8.5,26.4,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:46.115181,39.547,-112.558,34.7,30.4,1013.5,5.1,42.3,8.3,26.9,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:23:51.226583,39.348,-112.236,34.8,30.4,1013.5,5.1,42.1,8.3,27.3,29.0,22.0,5.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:23:56.338147,39.149,-111.917,34.7,30.4,1013.6,5.2,41.8,8.4,26.9,29.0,22.0,5.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:24:01.452738,38.949,-111.599,34.8,30.4,1013.6,5.2,42.2,8.4,26.8,29.0,22.0,5.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:24:06.572178,38.748,-111.283,34.7,30.2,1013.6,5.3,41.8,8.4,27.0,29.0,22.0,5.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:24:11.681359,38.546,-110.969,34.8,30.4,1013.6,5.3,41.5,8.4,27.6,29.0,22.0,5.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:24:16.806968,38.342,-110.656,34.7,30.2,1013.6,5.4,41.0,8.2,27.5,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:24:21.919530,38.138,-110.346,34.8,30.4,1013.6,5.5,40.8,8.1,27.4,29.0,22.0,5.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:24:27.030738,37.933,-110.038,34.7,30.3,1013.5,5.5,40.7,8.0,27.7,29.0,22.0,6.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:24:32.153808,37.727,-109.731,34.7,30.5,1013.6,5.6,40.7,7.9,27.8,29.0,22.0,6.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:24:37.269477,37.52,-109.426,34.7,30.2,1013.6,5.7,40.6,8.1,27.5,29.0,22.0,6.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:24:42.381065,37.312,-109.123,34.6,30.3,1013.5,5.7,40.8,8.3,27.5,29.0,22.0,6.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:24:47.491081,37.104,-108.822,34.7,30.3,1013.5,5.8,40.9,8.3,27.5,29.0,22.0,6.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:24:52.610922,36.894,-108.523,34.8,30.2,1013.6,5.8,40.9,8.2,27.5,29.0,22.0,6.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:24:57.721085,36.683,-108.225,34.7,30.4,1013.6,5.9,40.5,8.5,27.9,29.0,22.0,6.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:25:02.841084,36.472,-107.929,34.7,30.3,1013.6,5.9,40.6,8.3,27.7,29.0,22.0,6.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:25:07.959289,36.26,-107.635,34.7,30.3,1013.6,6.0,40.8,8.1,27.7,29.0,22.0,6.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:25:13.070803,36.047,-107.342,34.7,30.4,1013.6,6.0,40.8,8.0,28.0,29.0,22.0,6.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:25:18.182959,35.833,-107.052,34.7,30.3,1013.6,6.1,40.6,8.3,27.8,29.0,22.0,6.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:25:23.295567,35.619,-106.763,34.7,30.3,1013.6,6.1,40.3,8.3,27.5,29.0,22.0,6.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:25:28.407569,35.403,-106.475,34.7,30.3,1013.6,6.2,40.2,7.9,27.7,29.0,22.0,6.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:25:33.519298,35.187,-106.19,34.8,30.2,1013.6,6.3,40.1,7.6,27.8,29.0,22.0,6.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:25:38.630949,34.97,-105.906,34.7,30.3,1013.6,6.3,40.2,7.8,28.1,29.0,22.0,6.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:25:43.736029,34.753,-105.623,34.8,30.4,1013.6,6.4,39.8,7.7,28.3,29.0,22.0,6.0,0.0,0.0,-0.1,0,0,0,0,0
2022-02-01 03:25:48.856020,34.534,-105.342,34.8,30.3,1013.6,6.5,39.7,7.8,28.1,29.0,22.0,6.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:25:53.967054,34.315,-105.063,34.7,30.5,1013.6,6.5,39.6,8.2,28.1,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:25:59.078587,34.095,-104.785,34.7,30.3,1013.6,6.6,39.6,8.1,28.1,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:26:04.190512,33.875,-104.509,34.7,30.6,1013.6,6.6,39.5,7.9,28.3,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:26:09.306485,33.653,-104.234,34.8,30.3,1013.6,6.7,39.6,8.1,27.7,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:26:14.422947,33.431,-103.961,34.7,30.5,1013.6,6.7,39.4,8.3,28.1,29.0,22.0,7.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:26:19.546116,33.208,-103.688,34.7,30.3,1013.6,6.8,39.3,7.7,28.2,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:26:24.661075,32.984,-103.418,34.7,30.3,1013.6,6.8,39.1,7.8,28.1,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:26:29.772394,32.76,-103.149,34.7,29.3,1013.6,6.9,39.1,7.7,27.6,29.0,22.0,7.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:26:34.881122,32.535,-102.882,34.7,30.3,1013.6,6.9,39.0,7.3,27.9,29.0,22.0,7.0,0.0,0.0,-0.1,0,0,0,0,0
2022-02-01 03:26:39.993004,32.31,-102.617,34.6,30.3,1013.6,7.0,38.8,7.6,28.1,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:26:45.105858,32.084,-102.352,34.8,30.4,1013.6,7.0,38.9,7.8,28.2,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:26:50.225310,31.857,-102.089,34.7,30.4,1013.6,7.1,39.1,7.5,27.8,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:26:55.336546,31.629,-101.827,34.7,30.3,1013.6,7.1,38.8,7.8,28.1,29.0,22.0,7.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:27:00.448058,31.401,-101.567,34.7,30.4,1013.6,7.2,39.0,7.6,28.1,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:27:05.568435,31.172,-101.308,34.7,30.3,1013.6,7.2,38.5,7.7,28.0,29.0,22.0,7.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:27:10.692265,30.943,-101.049,34.8,30.3,1013.6,7.3,38.7,7.6,28.0,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:27:15.814980,30.712,-100.793,34.7,30.3,1013.6,7.3,38.8,7.4,28.6,29.0,22.0,7.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:27:20.926696,30.482,-100.538,34.7,30.1,1013.6,7.4,38.1,7.1,28.5,29.0,22.0,7.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:27:26.038887,30.251,-100.284,34.7,30.3,1013.6,7.5,38.4,7.3,28.5,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:27:31.149970,30.019,-100.032,34.8,30.4,1013.6,7.5,38.3,7.5,28.4,29.0,22.0,8.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:27:36.269809,29.786,-99.781,34.8,30.1,1013.6,7.6,38.2,7.5,29.0,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:27:41.379655,29.554,-99.531,34.8,30.2,1013.6,7.7,38.1,7.4,28.3,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:27:46.487368,29.321,-99.283,34.7,30.4,1013.6,7.7,38.0,7.1,28.4,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:27:51.600611,29.087,-99.035,34.7,30.6,1013.6,7.8,37.8,6.8,28.6,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:27:56.720968,28.852,-98.789,34.7,30.3,1013.6,7.9,37.5,6.9,28.7,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:28:01.839667,28.617,-98.544,34.7,30.4,1013.6,7.9,37.6,7.5,28.7,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:28:06.954465,28.381,-98.3,34.6,30.3,1013.6,8.0,37.7,7.2,28.4,29.0,22.0,8.0,0.0,0.0,-0.1,0,0,0,0,0
2022-02-01 03:28:12.077213,28.145,-98.057,34.7,30.2,1013.6,8.0,37.5,7.0,28.4,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:28:17.188741,27.908,-97.815,34.7,30.4,1013.6,8.1,37.4,7.0,28.7,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:28:22.300491,27.671,-97.575,34.7,30.5,1013.6,8.2,37.5,7.3,28.2,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:28:27.412054,27.434,-97.336,34.7,30.3,1013.6,8.2,37.5,7.4,28.2,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:28:32.524320,27.195,-97.098,34.7,30.2,1013.6,8.2,37.2,7.3,28.1,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:28:37.636582,26.957,-96.861,34.7,31.2,1013.6,8.3,37.1,7.1,28.4,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:28:42.744894,26.718,-96.625,34.7,30.3,1013.6,8.3,37.0,6.9,28.3,29.0,22.0,8.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:28:47.856123,26.479,-96.391,34.8,30.5,1013.6,8.4,37.1,6.7,28.2,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:28:52.968593,26.239,-96.157,34.7,30.2,1013.6,8.4,37.2,6.6,28.4,29.0,22.0,8.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:28:58.080528,25.998,-95.924,34.7,30.2,1013.6,8.5,36.9,6.5,28.3,29.0,22.0,9.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:29:03.207471,25.757,-95.692,34.7,30.3,1013.6,8.6,36.4,6.5,28.5,29.0,22.0,9.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:29:08.332055,25.515,-95.461,34.7,30.1,1013.6,8.7,36.4,6.4,28.0,29.0,22.0,9.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:29:13.455520,25.273,-95.231,34.7,30.1,1013.6,8.7,36.4,6.1,27.9,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:29:18.574965,25.03,-95.002,34.7,30.3,1013.6,8.8,36.2,6.2,27.9,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:29:23.685788,24.788,-94.774,34.6,30.3,1013.6,8.9,36.0,6.0,28.4,29.0,22.0,9.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:29:28.796513,24.545,-94.548,34.7,31.5,1013.6,8.9,35.9,6.2,28.2,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:29:33.914382,24.301,-94.322,34.7,30.3,1013.6,9.0,35.9,6.2,28.1,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:29:39.029470,24.057,-94.097,34.7,30.3,1013.6,9.1,35.6,5.9,28.0,29.0,22.0,9.0,0.0,0.0,-0.1,0,0,0,0,0
2022-02-01 03:29:44.153571,23.813,-93.873,34.7,28.9,1013.6,9.2,35.8,5.6,28.0,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:29:49.277446,23.568,-93.649,34.6,30.2,1013.5,9.2,35.7,5.6,27.8,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:29:54.392494,23.322,-93.427,34.8,30.4,1013.6,9.3,35.6,5.6,27.6,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:29:59.503499,23.077,-93.206,34.7,30.3,1013.6,9.4,35.5,5.6,27.5,29.0,22.0,9.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:30:04.619646,22.831,-92.986,34.7,30.3,1013.6,9.5,35.5,5.8,27.7,29.0,22.0,9.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:30:09.739898,22.585,-92.766,34.7,30.5,1013.6,9.5,35.4,5.6,27.8,29.0,22.0,10.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:30:14.860442,22.338,-92.547,34.6,30.2,1013.6,9.6,35.4,5.7,28.0,29.0,22.0,10.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:30:19.976204,22.091,-92.329,34.7,30.2,1013.6,9.7,35.3,5.8,28.4,29.0,22.0,10.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:30:25.100084,21.843,-92.112,34.7,30.4,1013.6,9.8,35.4,5.5,28.0,29.0,22.0,10.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:30:30.221118,21.595,-91.896,34.7,29.4,1013.6,9.8,35.1,5.3,27.5,29.0,22.0,10.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:30:35.333568,21.347,-91.68,34.7,30.3,1013.6,9.9,34.7,5.2,27.6,29.0,22.0,10.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:30:40.456271,21.099,-91.465,34.7,30.3,1013.6,10.0,34.3,5.1,27.7,29.0,22.0,10.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:30:45.587838,20.849,-91.251,34.7,30.5,1013.6,10.1,34.2,4.8,27.5,29.0,22.0,10.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:30:50.710482,20.6,-91.038,34.7,30.4,1013.6,10.2,34.0,4.8,27.3,29.0,22.0,10.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:30:55.841622,20.35,-90.825,34.7,30.2,1013.6,10.3,34.1,5.0,27.5,29.0,22.0,10.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:31:00.974001,20.099,-90.613,34.7,30.4,1013.6,10.3,34.1,5.0,27.4,29.0,22.0,10.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:31:06.109570,19.848,-90.401,34.7,30.5,1013.6,10.4,34.0,5.0,27.6,29.0,22.0,10.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:31:11.249879,19.597,-90.19,34.7,30.4,1013.6,10.5,33.7,4.9,27.6,29.0,22.0,11.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:31:16.378476,19.345,-89.98,34.7,30.5,1013.6,10.6,33.9,4.6,27.4,29.0,22.0,11.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:31:21.516646,19.093,-89.771,34.7,30.4,1013.6,10.7,33.8,4.8,27.2,29.0,22.0,11.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:31:26.743424,18.837,-89.558,34.7,30.3,1013.6,10.7,33.7,5.1,27.4,29.0,22.0,11.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:31:31.868883,18.585,-89.351,34.7,30.3,1013.6,10.8,33.5,5.0,27.8,29.0,22.0,11.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:31:37.000919,18.332,-89.144,34.7,30.2,1013.6,10.9,33.5,4.8,28.3,29.0,22.0,11.0,0.0,0.0,0.1,0,0,0,0,0
2022-02-01 03:31:42.139231,18.079,-88.937,34.7,30.5,1013.6,10.9,33.6,4.9,28.1,29.0,22.0,11.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:31:47.256394,17.827,-88.732,34.6,30.4,1013.6,11.0,33.3,4.8,27.6,29.0,22.0,11.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:31:52.387217,17.573,-88.526,34.7,30.5,1013.6,11.1,32.7,4.6,27.4,29.0,22.0,11.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:31:57.521081,17.32,-88.322,34.7,30.2,1013.6,11.2,32.7,4.7,27.6,29.0,22.0,11.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:32:02.637592,17.067,-88.118,34.7,30.2,1013.6,11.3,32.6,4.7,27.7,29.0,22.0,11.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:32:07.761078,16.813,-87.915,34.7,30.4,1013.6,11.3,32.7,4.8,27.3,29.0,22.0,11.0,0.0,0.0,-0.1,0,0,0,0,0
2022-02-01 03:32:12.890937,16.559,-87.713,34.7,30.2,1013.6,11.4,32.6,4.6,27.4,29.0,22.0,11.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:32:18.011077,16.305,-87.511,34.7,30.3,1013.6,11.5,32.4,4.5,27.8,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:32:23.136929,16.05,-87.31,34.7,30.5,1013.6,11.6,32.3,4.4,28.0,29.0,22.0,12.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:32:28.271076,15.795,-87.109,34.8,30.3,1013.6,11.6,32.5,4.4,27.4,29.0,22.0,12.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:32:33.387470,15.54,-86.909,34.8,30.4,1013.6,11.7,32.2,4.2,27.1,29.0,22.0,12.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:32:38.523374,15.284,-86.709,34.7,30.5,1013.6,11.8,31.9,4.3,27.3,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:32:43.663537,15.028,-86.509,34.8,30.3,1013.6,11.9,31.8,4.2,27.1,29.0,22.0,12.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:32:48.771092,14.773,-86.311,34.7,30.2,1013.6,11.9,31.7,4.2,26.9,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:32:53.896938,14.518,-86.113,34.8,30.4,1013.6,12.0,31.6,4.0,26.9,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:32:59.030142,14.261,-85.915,34.7,30.4,1013.6,12.1,31.3,4.1,26.6,29.0,22.0,12.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:33:04.154848,14.005,-85.718,34.7,30.3,1013.6,12.1,31.0,4.2,26.5,29.0,22.0,12.0,0.0,0.0,0.1,0,0,0,0,0
2022-02-01 03:33:09.277843,13.748,-85.521,34.8,31.8,1013.6,12.2,31.0,3.9,26.4,29.0,22.0,12.0,0.0,0.0,0.1,0,0,0,0,1
2022-02-01 03:33:14.402096,13.492,-85.325,34.7,30.4,1013.6,12.3,30.8,3.9,25.9,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:33:19.514571,13.236,-85.13,34.7,30.4,1013.6,12.3,30.6,3.8,25.8,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:33:24.626365,12.979,-84.936,34.7,30.4,1013.6,12.4,30.4,3.9,25.8,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:33:29.736515,12.723,-84.741,34.7,30.3,1013.6,12.5,30.4,4.0,25.6,29.0,22.0,12.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:33:34.859622,12.465,-84.547,34.8,30.3,1013.6,12.5,30.5,3.9,26.1,29.0,22.0,13.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:33:39.978355,12.208,-84.353,34.7,30.0,1013.6,12.6,30.1,4.2,25.8,29.0,22.0,13.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:33:45.089448,11.951,-84.161,34.7,30.4,1013.6,12.6,30.1,3.9,25.7,29.0,22.0,13.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:33:50.201289,11.694,-83.968,34.6,30.1,1013.6,12.7,30.0,3.7,25.2,29.0,22.0,13.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:33:55.321086,11.436,-83.776,34.7,30.0,1013.6,12.7,29.7,3.4,25.2,29.0,22.0,13.0,0.0,0.0,0.0,0,0,0,0,0
2022-02-01 03:34:00.439704,11.178,-83.583,34.7,31.6,1013.6,12.8,29.4,3.5,25.3,29.0,22.0,13.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:34:05.559567,10.92,-83.392,34.7,30.2,1013.6,12.9,29.4,3.5,25.5,29.0,22.0,13.0,0.0,0.0,-0.0,0,0,0,0,1
2022-02-01 03:34:10.669723,10.662,-83.201,34.6,30.2,1013.6,12.9,29.3,3.5,25.2,29.0,22.0,13.0,0.0,0.0,-0.1,0,0,0,0,0
2022-02-01 03:34:15.786377,10.404,-83.01,34.8,30.5,1013.6,13.0,29.1,3.7,24.5,29.0,22.0,13.0,0.0,0.0,-0.1,0,0,0,0,1
2022-02-01 03:34:20.901074,10.146,-82.82,34.7,30.3,1013.6,13.0,28.9,3.6,25.1,29.0,22.0,13.0,0.0,0.0,-0.0,0,0,0,0,0
2022-02-01 03:34:26.011082,9.888,-82.63,34.8,30.4,1013.6,13.1,28.9,3.5,25.0,29.0,22.0,13.0,0.0,0.0,0.0,0,0,0,0,1
2022-02-01 03:34:31.129942,9.629,-82.44,34.8,30.4,1013.6,13.1,29.0,3.4,25.1,29.0,22.0,13.0,0.0,0.0,0.0,0,0,0,0,1
